ObservationDate,Confirmed,Deaths,Recovered
6/14/2020,1715,233,0
6/14/2020,440,4,436
6/14/2020,18795,600,0
6/14/2020,5898,75,0
6/14/2020,42,3,36
6/14/2020,3677,69,1893
6/14/2020,15971,2186,0
6/14/2020,213,8,7
6/14/2020,215,5,163
6/14/2020,9325,50,4144
6/14/2020,6682,736,4817
6/14/2020,607,5,0
6/14/2020,3076,201,2222
6/14/2020,3897,10,1847
6/14/2020,42687,397,23409
6/14/2020,4145,58,0
6/14/2020,228,13,213
6/14/2020,3914,10,3617
6/14/2020,4737,182,2352
6/14/2020,30343,474,0
6/14/2020,1427,26,1020
6/14/2020,88523,1984,0
6/14/2020,3169,174,2860
6/14/2020,196,3,189
6/14/2020,1,0,1
6/14/2020,1702,228,1182
6/14/2020,6972,132,3780
6/14/2020,66,0,65
6/14/2020,5,1,4
6/14/2020,5548,314,4866
6/14/2020,382,13,208
6/14/2020,1268,11,599
6/14/2020,10180,1085,8596
6/14/2020,3,0,3
6/14/2020,227,22,202
6/14/2020,1046,1,315
6/14/2020,5340,58,3255
6/14/2020,1937,98,0
6/14/2020,12,1,11
6/14/2020,2650,50,1645
6/14/2020,2196,14,1251
6/14/2020,2494,2,386
6/14/2020,6350,126,0
6/14/2020,1094,12,559
6/14/2020,3902,20,1287
6/14/2020,1436,77,1339
6/14/2020,0,0,143704
6/14/2020,75,0,0
6/14/2020,1199,0,0
6/14/2020,7436,0,0
6/14/2020,8,0,0
6/14/2020,0,0,115579
6/14/2020,0,0,0
6/14/2020,103470,0,0
6/14/2020,2450,192,0
6/14/2020,14313,139,0
6/14/2020,13118,385,7875
6/14/2020,1785,23,1077
6/14/2020,1191,144,1040
6/14/2020,5633,255,2072
6/14/2020,6758,125,0
6/14/2020,752,49,0
6/14/2020,574,30,0
6/14/2020,994,98,0
6/14/2020,1718,152,0
6/14/2020,10609,647,0
6/14/2020,27,0,11
6/14/2020,19219,1978,16469
6/14/2020,6550,1011,4663
6/14/2020,1127,55,0
6/14/2020,1,0,1
6/14/2020,1732,19,1661
6/14/2020,1393,23,851
6/14/2020,72,6,0
6/14/2020,54506,1546,0
6/14/2020,3512,45,1799
6/14/2020,4677,27,1740
6/14/2020,1284,13,760
6/14/2020,1398,42,449
6/14/2020,4440,22,1986
6/14/2020,63,3,60
6/14/2020,14742,1444,0
6/14/2020,25834,1217,0
6/14/2020,10698,463,4542
6/14/2020,2290,88,0
6/14/2020,602,9,591
6/14/2020,22758,692,0
6/14/2020,1060,18,0
6/14/2020,76,3,73
6/14/2020,69,0,67
6/14/2020,37,0,36
6/14/2020,3325,16,1496
6/14/2020,71,1,67
6/14/2020,4073,16,1660
6/14/2020,2526,248,1852
6/14/2020,11,0,11
6/14/2020,185,2,183
6/14/2020,1996,40,1123
6/14/2020,528,57,304
6/14/2020,1632,40,684
6/14/2020,527,16,335
6/14/2020,1268,1,1267
6/14/2020,1045,19,547
6/15/2020,25527,478,5164
6/15/2020,1590,36,1055
6/15/2020,11031,777,7735
6/15/2020,853,51,789
6/15/2020,142,6,64
6/15/2020,26,3,20
6/15/2020,32785,854,9891
6/15/2020,17064,285,6276
6/15/2020,17135,678,16066
6/15/2020,10324,122,5739
6/15/2020,103,11,68
6/15/2020,19013,46,13267
6/15/2020,90619,1209,18731
6/15/2020,97,7,83
6/15/2020,54680,312,30420
6/15/2020,60100,9661,16610
6/15/2020,21,2,16
6/15/2020,483,9,232
6/15/2020,67,0,22
6/15/2020,19073,632,3430
6/15/2020,3040,165,2162
6/15/2020,60,1,24
6/15/2020,141,2,138
6/15/2020,3341,176,1784
6/15/2020,894,53,804
6/15/2020,262,6,175
6/15/2020,85,1,45
6/15/2020,760,7,340
6/15/2020,128,0,125
6/15/2020,9864,276,5570
6/15/2020,2222,7,369
6/15/2020,850,73,720
6/15/2020,176,2,114
6/15/2020,883,27,391
6/15/2020,4837,112,613
6/15/2020,1744,12,771
6/15/2020,2254,107,2140
6/15/2020,2262,84,1965
6/15/2020,985,18,807
6/15/2020,10064,330,7296
6/15/2020,12217,598,11090
6/15/2020,712,13,651
6/15/2020,4501,43,3183
6/15/2020,18,0,16
6/15/2020,23271,605,14025
6/15/2020,47322,3929,23349
6/15/2020,46289,1672,12329
6/15/2020,3826,74,1926
6/15/2020,1306,12,200
6/15/2020,109,0,39
6/15/2020,1974,69,1717
6/15/2020,506,4,249
6/15/2020,3521,60,620
6/15/2020,18,0,18
6/15/2020,7108,326,6200
6/15/2020,189670,29375,69719
6/15/2020,4033,27,1334
6/15/2020,30,1,24
6/15/2020,879,14,704
6/15/2020,11964,54,4258
6/15/2020,3134,184,1374
6/15/2020,23,0,22
6/15/2020,10272,399,1966
6/15/2020,4572,26,3259
6/15/2020,1492,15,153
6/15/2020,159,12,99
6/15/2020,4441,76,24
6/15/2020,12,0,12
6/15/2020,9178,322,1025
6/15/2020,4076,563,2485
6/15/2020,1810,10,1796
6/15/2020,39294,2198,15123
6/15/2020,189876,8950,150590
6/15/2020,21315,652,9271
6/15/2020,25321,1706,22698
6/15/2020,19237,302,15415
6/15/2020,5439,46,2590
6/15/2020,621,10,430
6/15/2020,979,9,692
6/15/2020,15192,81,9388
6/15/2020,3727,104,1286
6/15/2020,1486,33,953
6/15/2020,36431,298,27531
6/15/2020,2472,28,1847
6/15/2020,19,0,19
6/15/2020,1097,28,845
6/15/2020,1464,32,875
6/15/2020,4,0,2
6/15/2020,498,33,221
6/15/2020,467,10,70
6/15/2020,82,1,55
6/15/2020,1773,76,1429
6/15/2020,4072,110,3931
6/15/2020,9,2,0
6/15/2020,1290,10,384
6/15/2020,555,6,69
6/15/2020,8494,121,7400
6/15/2020,2065,8,1540
6/15/2020,1860,104,1125
6/15/2020,650,9,603
6/15/2020,1887,91,360
6/15/2020,337,10,325
6/15/2020,11879,411,6794
6/15/2020,99,4,93
6/15/2020,197,0,109
6/15/2020,326,9,315
6/15/2020,8885,212,7828
6/15/2020,609,3,157
6/15/2020,32,0,17
6/15/2020,6211,19,1041
6/15/2020,48948,6065,0
6/15/2020,1506,22,1482
6/15/2020,1464,55,953
6/15/2020,980,66,885
6/15/2020,16658,424,5349
6/15/2020,4157,193,1723
6/15/2020,8647,242,8138
6/15/2020,24524,108,9533
6/15/2020,21422,448,13766
6/15/2020,8,0,8
6/15/2020,1296,12,673
6/15/2020,26420,1098,6252
6/15/2020,29788,1256,14383
6/15/2020,37036,1520,22852
6/15/2020,80876,76,58681
6/15/2020,22165,1427,15817
6/15/2020,612,2,338
6/15/2020,15,0,15
6/15/2020,19,0,18
6/15/2020,27,0,25
6/15/2020,694,42,575
6/15/2020,662,12,177
6/15/2020,132048,1011,87890
6/15/2020,5173,64,3424
6/15/2020,12367,255,11561
6/15/2020,11,0,11
6/15/2020,1176,51,683
6/15/2020,40818,26,30366
6/15/2020,1552,28,1410
6/15/2020,1496,109,1359
6/15/2020,2642,88,622
6/15/2020,73533,1568,39867
6/15/2020,12155,278,10760
6/15/2020,1693,27,49
6/15/2020,1905,11,1342
6/15/2020,7435,468,2720
6/15/2020,229,5,48
6/15/2020,31131,1939,28900
6/15/2020,177,6,78
6/15/2020,445,7,433
6/15/2020,5097,50,3503
6/15/2020,509,21,183
6/15/2020,3135,58,2987
6/15/2020,24,0,24
6/15/2020,531,13,299
6/15/2020,123,8,109
6/15/2020,1110,49,999
6/15/2020,179831,4825,152364
6/15/2020,705,0,299
6/15/2020,42636,291,28129
6/15/2020,848,23,792
6/15/2020,5263,19,4019
6/15/2020,3062,26,835
6/15/2020,334,0,323
6/15/2020,505,3,415
6/15/2020,9,1,8
6/15/2020,844,208,79
6/15/2020,1382,11,1142
6/15/2020,387,4,54
6/15/2020,3279,456,2337
6/15/2020,9771,265,5224
6/15/2020,1340,12,796
6/15/2020,1467,71,1078
6/15/2020,515,34,467
6/15/2020,16,0,16
6/15/2020,26272,774,0
6/15/2020,22962,768,15169
6/15/2020,663,12,0
6/15/2020,7453,151,6862
6/15/2020,2867,19,1715
6/15/2020,275,0,135
6/15/2020,16813,329,7460
6/15/2020,56777,2512,45828
6/15/2020,2131,79,1309
6/15/2020,1179,29,0
6/15/2020,1062,6,371
6/15/2020,6410,378,0
6/15/2020,12830,1404,10671
6/15/2020,41,0,33
6/15/2020,6456,88,3316
6/15/2020,3,0,3
6/15/2020,991,6,985
6/15/2020,2147,11,782
6/15/2020,4556,72,0
6/15/2020,27,1,26
6/15/2020,351,9,0
6/15/2020,5842,826,3772
6/15/2020,45,0,2
6/15/2020,2728,36,0
6/15/2020,5195,115,0
6/15/2020,1139,11,0
6/15/2020,36844,1203,0
6/15/2020,12917,182,0
6/15/2020,3803,19,1068
6/15/2020,101,3,98
6/15/2020,91,0,7
6/15/2020,4158,8,2166
6/15/2020,2794,24,1702
6/15/2020,2437,314,1063
6/15/2020,484,0,0
6/15/2020,10882,434,2792
6/15/2020,108,3,104
6/15/2020,1171,11,0
6/15/2020,26,0,0
6/15/2020,663,13,264
6/15/2020,35154,1808,32900
6/15/2020,37620,1145,15850
6/15/2020,7039,1536,4921
6/15/2020,1002,51,735
6/15/2020,2157,209,1533
6/15/2020,8327,85,2916
6/15/2020,4547,18,1874
6/15/2020,401,27,363
6/15/2020,47643,2541,44300
6/15/2020,700,9,584
6/15/2020,3442,36,2106
6/15/2020,7368,208,6685
6/15/2020,144,9,127
6/15/2020,6650,40,4409
6/15/2020,3460,19,0
6/15/2020,379,8,0
6/15/2020,5256,224,1685
6/15/2020,7,0,7
6/15/2020,251,14,158
6/15/2020,3329,172,3100
6/15/2020,1596,48,1400
6/15/2020,2745,168,2395
6/15/2020,8,1,7
6/15/2020,5098,32,3688
6/15/2020,2252,11,1356
6/15/2020,11418,1332,9970
6/15/2020,1314,16,0
6/15/2020,1162,97,1028
6/15/2020,200,8,130
6/15/2020,155726,5114,0
6/15/2020,15955,464,0
6/15/2020,4613,430,3894
6/15/2020,1032,137,694
6/15/2020,2378,151,1537
6/15/2020,2334,202,2287
6/15/2020,16404,416,6885
6/15/2020,25,2,21
6/15/2020,38,0,33
6/15/2020,17811,2945,6392
6/15/2020,19353,1928,8716
6/15/2020,59897,5587,26203
6/15/2020,189,8,73
6/15/2020,187,1,115
6/15/2020,79462,4999,58432
6/15/2020,554,17,86
6/15/2020,163,4,163
6/15/2020,354,6,296
6/15/2020,568,48,512
6/15/2020,1496,17,1128
6/15/2020,4651,47,2434
6/15/2020,552,19,356
6/15/2020,424,10,81
6/15/2020,3959,165,1243
6/15/2020,1756,8,890
6/15/2020,3309,300,2479
6/15/2020,926,45,850
6/15/2020,2281,466,1739
6/15/2020,715,21,139
6/15/2020,582,6,573
6/15/2020,129,1,84
6/15/2020,4112,18,2197
6/15/2020,37503,4664,28817
6/15/2020,2053,135,1561
6/15/2020,298,40,186
6/15/2020,29284,1605,0
6/15/2020,45235,4204,0
6/15/2020,1676,10,0
6/15/2020,279,16,81
6/15/2020,539,7,363
6/15/2020,1789,46,555
6/15/2020,22,1,19
6/15/2020,1449,10,0
6/15/2020,36,0,5
6/15/2020,6652,319,4754
6/15/2020,1395,151,0
6/15/2020,10340,423,0
6/15/2020,42829,1400,16427
6/15/2020,0,1,0
6/15/2020,49,0,0
6/15/2020,9799,515,0
6/15/2020,23684,319,13878
6/15/2020,998,22,721
6/15/2020,334,6,128
6/15/2020,985,75,581
6/15/2020,82,4,69
6/15/2020,28084,4207,22377
6/15/2020,157293,37299,0
6/15/2020,27581,1086,15252
6/15/2020,2988,508,2652
6/15/2020,13,0,13
6/15/2020,187,0,187
6/15/2020,77326,2938,0
6/15/2020,1326,3,552
6/15/2020,60,0,60
6/15/2020,3296,343,2854
6/15/2020,362,1,356
6/15/2020,122,8,114
6/15/2020,823,28,742
6/15/2020,81,0,79
6/15/2020,9160,609,9204
6/15/2020,139,2,137
6/15/2020,1794,118,0
6/15/2020,58414,2494,0
6/15/2020,176,0,174
6/15/2020,154,7,143
6/15/2020,1143,17,728
6/15/2020,592,0,85
6/15/2020,10182,226,0
6/15/2020,109,6,0
6/15/2020,13,0,13
6/15/2020,103,3,0
6/15/2020,13,0,13
6/15/2020,171,14,157
6/15/2020,7,1,0
6/15/2020,185,5,0
6/15/2020,3540,196,2504
6/15/2020,1628,8,1592
6/15/2020,254,2,252
6/15/2020,5,0,0
6/15/2020,3496,574,2600
6/15/2020,147,2,145
6/15/2020,24055,1505,16664
6/15/2020,151,19,128
6/15/2020,171,6,163
6/15/2020,1066,60,0
6/15/2020,5146,255,4800
6/15/2020,7722,100,3565
6/15/2020,736,17,0
6/15/2020,335,6,322
6/15/2020,947,13,934
6/15/2020,1276,22,1254
6/15/2020,10324,491,9600
6/15/2020,2790,472,1861
6/15/2020,556,8,353
6/15/2020,165,3,162
6/15/2020,1167,91,956
6/15/2020,1112,4,1067
6/15/2020,663,6,0
6/15/2020,1527,30,0
6/15/2020,68135,4512,63623
6/15/2020,276,13,233
6/15/2020,1019,4,1015
6/15/2020,699,43,653
6/15/2020,168,10,155
6/15/2020,5534,353,0
6/15/2020,3399,87,0
6/15/2020,133016,6326,0
6/15/2020,40430,2433,0
6/15/2020,2623,62,2125
6/15/2020,238,1,234
6/15/2020,24082,658,0
6/15/2020,4155,20,1062
6/15/2020,299,27,241
6/15/2020,8857,83,2037
6/15/2020,336,24,312
6/15/2020,1766,91,1030
6/15/2020,3508,27,1388
6/15/2020,4139,348,2675
6/15/2020,5220,62,2604
6/15/2020,884,39,0
6/15/2020,374,4,278
6/15/2020,1763,8,905
6/15/2020,653,0,653
6/15/2020,932,1,931
6/15/2020,155,2,153
6/15/2020,2394,153,0
6/15/2020,2680,46,0
6/15/2020,3975,39,1962
6/15/2020,28,0,28
6/15/2020,11,0,10
6/15/2020,2112,31,986
6/15/2020,479,41,0
6/15/2020,1272,18,840
6/15/2020,5169,39,2526
6/15/2020,1496,10,439
6/15/2020,1410,91,1213
6/15/2020,11319,246,0
6/15/2020,2255,9,577
6/15/2020,802,2,294
6/15/2020,7213,89,4135
6/15/2020,1042,7,424
6/15/2020,12647,505,0
6/15/2020,2543,20,1175
6/15/2020,3083,19,1471
6/15/2020,1356,10,947
6/15/2020,4753,27,2076
6/15/2020,1542,59,741
6/15/2020,183,3,174
6/15/2020,559,14,416
6/15/2020,18472,707,4692
6/15/2020,3957,90,1164
6/15/2020,2024,39,771
6/15/2020,2600,26,1703
6/15/2020,586,30,476
6/15/2020,74,3,71
6/15/2020,2352,28,1026
6/15/2020,1161,12,598
6/15/2020,5042,52,3725
6/15/2020,6655,65,2251
6/15/2020,1004,85,0
6/15/2020,47,3,44
6/15/2020,404,0,242
6/15/2020,4058,22,2170
6/15/2020,360,18,338
6/15/2020,138,8,51
6/15/2020,7391,348,0
6/15/2020,4069,362,3107
6/15/2020,555,1,82
6/15/2020,11394,668,0
6/15/2020,7958,811,5855
6/15/2020,3626,23,2705
6/15/2020,152,2,147
6/15/2020,9887,1525,8116
6/15/2020,134008,3083,0
6/15/2020,3053,10,1291
6/15/2020,91917,16457,59484
6/15/2020,7737,316,0
6/15/2020,1168,13,0
6/15/2020,529,9,0
6/15/2020,47172,3018,0
6/15/2020,57,0,47
6/15/2020,2933,95,632
6/15/2020,45,0,45
6/15/2020,10935,465,7903
6/15/2020,1050,19,0
6/15/2020,70570,8691,40736
6/15/2020,501,4,224
6/15/2020,1185,15,0
6/15/2020,973,65,445
6/15/2020,110744,4128,56049
6/15/2020,2810,101,0
6/15/2020,490,0,151
6/15/2020,304,7,292
6/15/2020,60592,1499,35466
6/15/2020,6762,993,5152
6/15/2020,2419,19,2123
6/15/2020,202,14,98
6/15/2020,62032,2947,0
6/15/2020,105690,7647,0
6/15/2020,6185,216,2386
6/15/2020,3551,33,1907
6/15/2020,3091,23,0
6/15/2020,2310,29,2058
6/15/2020,784,20,740
6/15/2020,44,1,25
6/15/2020,124,2,125
6/15/2020,1025,12,940
6/15/2020,144280,2913,0
6/15/2020,23726,2005,19436
6/15/2020,66085,6018,0
6/15/2020,3602,287,2726
6/15/2020,45,1,44
6/15/2020,21728,481,11553
6/15/2020,30693,1335,0
6/15/2020,19799,895,0
6/15/2020,16611,887,0
6/15/2020,88,1,87
6/15/2020,17,0,17
6/15/2020,117,0,1
6/15/2020,439,23,346
6/15/2020,609,19,0
6/15/2020,11,1,10
6/15/2020,747,6,0
6/15/2020,2652,21,1471
6/15/2020,1893,336,1329
6/15/2020,207264,3334,123240
6/15/2020,50042,690,17422
6/15/2020,1629,148,2180
6/15/2020,4011,7,2690
6/15/2020,321,7,212
6/15/2020,177,0,92
6/15/2020,75,0,74
6/15/2020,17,1,16
6/15/2020,92,2,90
6/15/2020,2171,80,725
6/15/2020,5311,490,3905
6/15/2020,1039,113,690
6/15/2020,16851,220,0
6/15/2020,85,0,32
6/15/2020,11315,465,0
6/15/2020,160,2,129
6/15/2020,21,0,21
6/15/2020,5345,320,0
6/15/2020,167103,12708,0
6/15/2020,9845,440,0
6/15/2020,3134,48,2768
6/15/2020,383944,30856,0
6/15/2020,261,3,257
6/15/2020,12909,616,11400
6/15/2020,82,0,81
6/15/2020,75,0,75
6/15/2020,14204,173,6811
6/15/2020,39307,1646,36300
6/15/2020,685,56,0
6/15/2020,162,15,110
6/15/2020,45114,1140,0
6/15/2020,3101,74,0
6/15/2020,3581,66,3222
6/15/2020,4852,541,0
6/15/2020,30,2,0
6/15/2020,29,0,29
6/15/2020,5,0,5
6/15/2020,1061,62,996
6/15/2020,2063,16,483
6/15/2020,4394,57,2193
6/15/2020,1832,22,0
6/15/2020,2884,180,1822
6/15/2020,2012,35,0
6/15/2020,3194,362,2235
6/15/2020,1117,18,424
6/15/2020,4055,11,2854
6/15/2020,41576,2575,0
6/15/2020,60,1,59
6/15/2020,25,0,25
6/15/2020,145,7,138
6/15/2020,8417,359,0
6/15/2020,2340,23,1226
6/15/2020,33986,2579,27637
6/15/2020,2107,150,0
6/15/2020,5820,180,0
6/15/2020,3681,36,1702
6/15/2020,2830,11,1950
6/15/2020,1787,86,1675
6/15/2020,2557,209,0
6/15/2020,2611,292,2225
6/15/2020,4448,465,3917
6/15/2020,13638,1424,16160
6/15/2020,69224,4201,55864
6/15/2020,28668,656,6890
6/15/2020,9716,334,3113
6/15/2020,794,14,0
6/15/2020,83589,6243,0
6/15/2020,3823,31,2935
6/15/2020,2755,39,1763
6/15/2020,45507,3886,28894
6/15/2020,10357,374,709
6/15/2020,31061,4012,24445
6/15/2020,14046,631,0
6/15/2020,278,13,257
6/15/2020,268,0,178
6/15/2020,2977,26,1720
6/15/2020,27,0,27
6/15/2020,1838,19,522
6/15/2020,202,5,95
6/15/2020,5672,735,3910
6/15/2020,5890,147,0
6/15/2020,4516,534,3572
6/15/2020,3267,71,2443
6/15/2020,55878,1081,17730
6/15/2020,585,13,0
6/15/2020,13,3,5
6/15/2020,18,0,18
6/15/2020,54054,5242,22213
6/15/2020,1065,6,1051
6/15/2020,1490,203,1019
6/15/2020,128,5,100
6/15/2020,2512,474,1738
6/15/2020,12981,301,9785
6/15/2020,0,0,576334
6/15/2020,496,1,460
6/15/2020,6841,231,6444
6/15/2020,16093,851,0
6/15/2020,14214,553,1993
6/15/2020,15438,360,12613
6/15/2020,80946,7728,65063
6/15/2020,323,11,235
6/15/2020,2369,46,1316
6/15/2020,12180,332,4394
6/15/2020,6881,203,1758
6/15/2020,7641,67,2979
6/15/2020,4507,12,2091
6/15/2020,2772,170,2543
6/15/2020,5347,219,5065
6/15/2020,1772,57,1627
6/15/2020,45,0,45
6/15/2020,6,0,6
6/15/2020,20813,635,9739
6/15/2020,1,0,1
6/15/2020,1021,52,947
6/15/2020,3122,23,1899
6/15/2020,343,0,98
6/15/2020,3910,49,1931
6/15/2020,19,0,17
6/15/2020,1709,91,1202
6/15/2020,2826,63,0
6/15/2020,13960,199,9430
6/15/2020,253,9,54
6/15/2020,181460,10767,49295
6/15/2020,4734,38,2071
6/15/2020,1363,132,1198
6/15/2020,683,13,629
6/15/2020,3121,151,2900
6/15/2020,15687,2448,0
6/15/2020,15675,352,5391
6/15/2020,187,3,155
6/15/2020,313,3,306
6/15/2020,792,7,783
6/15/2020,695,7,667
6/15/2020,198,0,198
6/15/2020,100,1,98
6/15/2020,24,0,23
6/15/2020,78,1,73
6/15/2020,588,3,564
6/15/2020,3458,280,2373
6/15/2020,68,0,4
6/15/2020,5854,907,4307
6/15/2020,55581,853,28023
6/15/2020,77,15,62
6/15/2020,2300,218,0
6/15/2020,3868,51,1469
6/15/2020,4097,282,3638
6/15/2020,1780,233,0
6/15/2020,440,4,436
6/15/2020,19378,602,0
6/15/2020,5928,75,0
6/15/2020,42,3,36
6/15/2020,3759,70,1953
6/15/2020,16107,2187,0
6/15/2020,240,11,10
6/15/2020,227,5,163
6/15/2020,9558,50,4235
6/15/2020,6908,747,5139
6/15/2020,611,6,0
6/15/2020,3114,207,2336
6/15/2020,3962,10,1874
6/15/2020,46504,479,25344
6/15/2020,4258,58,0
6/15/2020,228,13,213
6/15/2020,3958,10,3621
6/15/2020,5193,187,2766
6/15/2020,31004,482,0
6/15/2020,1467,26,1022
6/15/2020,90211,2001,0
6/15/2020,3173,174,2860
6/15/2020,196,3,189
6/15/2020,1,0,1
6/15/2020,1751,233,1251
6/15/2020,7137,136,3897
6/15/2020,66,0,65
6/15/2020,5,1,4
6/15/2020,5596,314,4887
6/15/2020,394,15,208
6/15/2020,1314,11,608
6/15/2020,10188,1088,8611
6/15/2020,3,0,3
6/15/2020,227,22,202
6/15/2020,1086,1,433
6/15/2020,5436,60,3401
6/15/2020,1975,99,0
6/15/2020,12,1,11
6/15/2020,2728,50,1645
6/15/2020,2269,14,1261
6/15/2020,2566,2,393
6/15/2020,6400,127,0
6/15/2020,1114,12,560
6/15/2020,4048,21,1287
6/15/2020,1436,77,1341
6/15/2020,0,0,148792
6/15/2020,74,0,0
6/15/2020,1096,0,28
6/15/2020,7684,0,0
6/15/2020,8,0,0
6/15/2020,0,0,119409
6/15/2020,0,0,0
6/15/2020,104221,0,0
6/15/2020,2483,195,0
6/15/2020,14608,143,0
6/15/2020,13615,399,8268
6/15/2020,1845,24,1189
6/15/2020,1191,144,1035
6/15/2020,6077,264,2110
6/15/2020,7012,126,0
6/15/2020,757,53,0
6/15/2020,575,30,0
6/15/2020,1035,98,0
6/15/2020,1750,152,0
6/15/2020,10743,649,0
6/15/2020,27,0,11
6/15/2020,19220,1978,16487
6/15/2020,6754,1039,4849
6/15/2020,1128,55,0
6/15/2020,1,0,1
6/15/2020,1741,19,1664
6/15/2020,1423,23,862
6/15/2020,72,6,0
6/15/2020,54886,1552,0
6/15/2020,3569,46,1820
6/15/2020,4783,29,1755
6/15/2020,1302,13,781
6/15/2020,1438,43,449
6/15/2020,4660,22,2016
6/15/2020,63,3,60
6/15/2020,14804,1448,0
6/15/2020,26158,1220,0
6/15/2020,11494,485,5494
6/15/2020,2322,88,0
6/15/2020,602,9,591
6/15/2020,22932,694,0
6/15/2020,1079,18,0
6/15/2020,76,3,73
6/15/2020,69,0,68
6/15/2020,37,0,36
6/15/2020,3412,17,1499
6/15/2020,71,1,67
6/15/2020,4121,16,1662
6/15/2020,2581,256,1910
6/15/2020,11,0,11
6/15/2020,185,2,183
6/15/2020,2081,40,1130
6/15/2020,550,58,324
6/15/2020,1680,42,686
6/15/2020,529,16,335
6/15/2020,1268,1,1267
6/15/2020,1087,19,547
6/16/2020,26310,491,5508
6/16/2020,1672,37,1064
6/16/2020,11147,788,7842
6/16/2020,854,52,789
6/16/2020,148,6,64
6/16/2020,26,3,22
6/16/2020,34159,878,10174
6/16/2020,17489,293,6571
6/16/2020,17189,681,16089
6/16/2020,10662,126,5948
6/16/2020,104,11,72
6/16/2020,19553,47,13866
6/16/2020,94481,1262,36264
6/16/2020,97,7,83
6/16/2020,55369,318,31273
6/16/2020,60155,9663,16625
6/16/2020,22,2,16
6/16/2020,532,9,236
6/16/2020,67,0,24
6/16/2020,19883,659,3752
6/16/2020,3085,168,2178
6/16/2020,60,1,24
6/16/2020,141,3,138
6/16/2020,3453,181,1817
6/16/2020,895,53,807
6/16/2020,262,6,179
6/16/2020,104,1,75
6/16/2020,781,7,354
6/16/2020,128,0,126
6/16/2020,9864,276,5570
6/16/2020,2410,14,396
6/16/2020,853,74,720
6/16/2020,197,3,127
6/16/2020,883,27,391
6/16/2020,4974,112,628
6/16/2020,1796,12,794
6/16/2020,2255,107,2140
6/16/2020,2273,84,1994
6/16/2020,985,18,816
6/16/2020,10111,331,7358
6/16/2020,12250,598,11125
6/16/2020,712,13,651
6/16/2020,4539,43,3324
6/16/2020,18,0,16
6/16/2020,23686,615,14133
6/16/2020,47943,3970,23684
6/16/2020,47856,1766,12730
6/16/2020,3941,76,2041
6/16/2020,1664,32,515
6/16/2020,121,0,39
6/16/2020,1975,69,1728
6/16/2020,520,4,259
6/16/2020,3630,61,738
6/16/2020,18,0,18
6/16/2020,7112,326,6200
6/16/2020,189595,29484,69943
6/16/2020,4114,29,1432
6/16/2020,34,1,24
6/16/2020,879,14,724
6/16/2020,12193,58,4326
6/16/2020,3148,185,1374
6/16/2020,23,0,22
6/16/2020,10706,418,2096
6/16/2020,4639,26,3327
6/16/2020,1492,15,153
6/16/2020,171,12,99
6/16/2020,4547,80,24
6/16/2020,12,0,12
6/16/2020,9656,330,1075
6/16/2020,4077,565,2516
6/16/2020,1812,10,1796
6/16/2020,40400,2231,15703
6/16/2020,192439,9065,152675
6/16/2020,22700,712,9862
6/16/2020,25334,1709,22698
6/16/2020,19495,302,15449
6/16/2020,5679,46,2637
6/16/2020,621,10,449
6/16/2020,981,9,693
6/16/2020,15542,88,9647
6/16/2020,3860,105,1328
6/16/2020,1486,33,953
6/16/2020,36958,303,28206
6/16/2020,2562,30,1902
6/16/2020,19,0,19
6/16/2020,1098,28,875
6/16/2020,1473,32,889
6/16/2020,4,0,2
6/16/2020,509,33,222
6/16/2020,484,10,76
6/16/2020,82,1,55
6/16/2020,1776,76,1441
6/16/2020,4075,110,3933
6/16/2020,9,2,0
6/16/2020,1317,12,417
6/16/2020,564,6,73
6/16/2020,8505,121,7733
6/16/2020,2094,8,1670
6/16/2020,1885,104,1145
6/16/2020,656,9,608
6/16/2020,2057,93,373
6/16/2020,337,10,325
6/16/2020,12254,423,6901
6/16/2020,99,4,94
6/16/2020,197,0,111
6/16/2020,326,9,315
6/16/2020,8931,212,7937
6/16/2020,638,4,160
6/16/2020,34,0,18
6/16/2020,6591,19,1158
6/16/2020,49087,6070,0
6/16/2020,1506,22,1482
6/16/2020,1823,64,1238
6/16/2020,1016,66,885
6/16/2020,17148,455,5623
6/16/2020,4299,201,1757
6/16/2020,8660,242,8138
6/16/2020,25269,114,11089
6/16/2020,21962,457,13774
6/16/2020,8,0,8
6/16/2020,1303,13,699
6/16/2020,26781,1103,6552
6/16/2020,30195,1272,14654
6/16/2020,37336,1522,23212
6/16/2020,82077,80,60461
6/16/2020,22415,1437,16071
6/16/2020,636,2,338
6/16/2020,15,0,15
6/16/2020,19,0,18
6/16/2020,29,0,25
6/16/2020,694,42,590
6/16/2020,671,12,182
6/16/2020,136315,1052,89540
6/16/2020,5247,70,3525
6/16/2020,12426,256,11624
6/16/2020,11,0,11
6/16/2020,1225,51,686
6/16/2020,40969,26,31163
6/16/2020,1552,28,1426
6/16/2020,1499,109,1359
6/16/2020,2658,88,649
6/16/2020,76334,1625,42063
6/16/2020,12198,279,10774
6/16/2020,1776,30,58
6/16/2020,1915,11,1371
6/16/2020,7740,477,2820
6/16/2020,236,6,48
6/16/2020,31154,1954,28900
6/16/2020,177,6,78
6/16/2020,445,7,433
6/16/2020,5160,50,3624
6/16/2020,509,21,183
6/16/2020,3135,58,2993
6/16/2020,24,0,24
6/16/2020,537,13,344
